23139
24462
24024
24025
21416
1230
17014
1365
213
1225
1045
376
242
1841
161
138
162
526
1273
1100
4522
707
3641
1878
1043
1294
217
265
374
1292
125
997
1892
1434
1490
1224
1846
1949
146
1356
222
1445
491
1129
1554
1270
793
5669
3529
672
3294
244
224
1836
2183
2494
206
226
2123
2279
483
1187
207
60
1149
5215
4017
360
137
1032
456
737
502
923
3985
1317
1388
738
1418
254
1853
5312
2774
898
135
1854
21876
18035
1828
151
2128
2129
23291
67
373
13845
4829
608
94
4104
636
11289
23236
16948
3428
17928
1290
22605
21573
20476
22603
21924
5451
4826
21900
3603
3937
4878
23893
21554
5555
21239
1412
3936
21834
2355
21833
1345
12791
4656
5288
4013
4138
1478
4652
21238
1456
4655
11308
1499
4141
1776
3612
21693
1502
11750
2625
461
1756
22866
22452
22814
1752
2971
1432
2726
1933
3749
1048
21344
13527
17854
13538
1373
200
15521
15859
18072
625
4681
23409
3533
23022
2039
22527
24196
4889
22028
16864
2056
24046
18620
845
22606
23333
492
3177
1497
1788
20465
1834
1310
3436
721
1463
372
1545
17593
2879
1623
543
14892
1192
21764
495
843
18066
4059
1144
4724
22237
22190
415
17887
1281
1476
59
440
58
276
17839
219
493
17355
18255
17899
1295
368
17608
517
23394
21654
637
21485
4000
1307
17926
3940
1875
438
68
74
2389
2530
1857
886
1562
1279
1832
3743
13938
1804
93
431
149
1118
371
12611
20328
1619
18526
3400
13796
1096
1711
3513
1413
1884
1304
1465
3307
4090
4029
19861
225
1921
2131
231
1972
17745
416
3186
1690
1532
2399
1313
2009
10323
1742
23459
35
15697
22939
23438
19863
15757
15689
4020
5633
19739
15704
16395
16410
19578
18099
23700
23705
4021
1584
15752
1583
15693
19864
15639
17977
22319
17952
37
15769
4022
24672
4023
4024
15576
15709
1874
15687
15682
4150
17953
4926
5627
20478
5099
15745
19500
4025
15581
34
18817
15793
1713
15696
33
23867
967
15803
18049
15746
15695
17516
17942
15708
1964
14969
1762
15784
21713
14858
12923
3692
4086
19862
15753
1743
5045
3978
14401
14069
15715
36
12661
15585
19501
4817
1526
4820
14609
4814
17691
4819
1286
4815
17690
15501
15502
1150
3308
4026
15688
18033
5048
4293
270
2257
19325
243
23147
18019
1275
3008
1622
1898
13752
14879
439
18696
4995
1322
23335
22176
1386
22425
17902
2408
4211
1561
905
4169
1457
17803
1659
3779
2806
15922
269
5124
1806
1520
12723
15401
1541
22760
22746
21540
4597
17662
1221
1732
23215
16194
23912
21431
2332
2465
3746
4873
4983
778
12817
5387
2688
4629
18711
2177
20098
19879
1190
1745
23181
1781
22098
790
1693
15873
2328
19252
20406
18288
1946
3618
1624
3837
20530
21367
21893
19851
21894
21368
16934
4731
1130
3933
16543
12522
21983
363
1876
4179
1621
22313
22312
22311
22314
22316
1433
4492
370
20340
3896
19352
362
361
2811
21638
1387
4185
16502
21940
14715
22179
22716
5046
3456
19823
14890
17598
14727
21670
23194
4357
24245
922
3302
1122
4596
2205
20497
21643
652
910
434
1620
18667
23096
22175
23228
23261
2368
22096
22021
2814
1438
1420
22659
21826
1195
13488
17731
263
1569
1092
716
3432
1299
533
4793
1355
19210
131
3753
1444
1385
734
5217
21502
1870
1838
13481
109
2575
1844
1266
11586
18734
18372
234
11752
19883
3770
3051
21822
22985
2793
2289
22177
24168
24300
24275
18258
19586
21204
22216
22222
22217
22224
20586
22263
23723
1725
2886
3012
15714
15680
4007
14194
21952
2556
852
22625
22862
4925
18165
170
22769
13466
23118
1161
17672
3323
17269
21509
4167
1182
1816
24026
22651
16901
1810
21827
21850
1219
1301
881
882
79
745
23352
18698
10385
346
2342
2922
1930
2744
1300
1276
602
23241
11807
23868
19
546
1723
4943
1311
14878
1046
457
466
319
227
417
221
124
496
420
521
208
55
150
665
271
275
54
56
7
591
458
266
167
953
605
316
322
22
952
375
670
203
481
